RepoName;TravisFullPath;TravisFileGitURL
nyumaya/nyumaya_audio_recognition;D:/PhD Work/repos/applied/nyumaya/nyumaya_audio_recognition/.travis.yml;https://github.com/nyumaya/nyumaya_audio_recognition/blob/master/.travis.yml
shunk031/paper-survey;D:/PhD Work/repos/applied/shunk031/paper-survey/.travis.yml;https://github.com/shunk031/paper-survey/blob/master/.travis.yml
src-d/ml-core;D:/PhD Work/repos/applied/src-d/ml-core/.travis.yml;https://github.com/src-d/ml-core/blob/master/.travis.yml
gopherdata/gophernotes;D:/PhD Work/repos/applied/gopherdata/gophernotes/.travis.yml;https://github.com/gopherdata/gophernotes/blob/master/.travis.yml
infinitered/nsfwjs;D:/PhD Work/repos/applied/infinitered/nsfwjs/.travis.yml;https://github.com/infinitered/nsfwjs/blob/master/.travis.yml
imbrianj/switchBoard;D:/PhD Work/repos/applied/imbrianj/switchBoard/.travis.yml;https://github.com/imbrianj/switchBoard/blob/master/.travis.yml
ayrna/orca;D:/PhD Work/repos/applied/ayrna/orca/.travis.yml;https://github.com/ayrna/orca/blob/master/.travis.yml
ZeusWPI/MOZAIC;D:/PhD Work/repos/applied/ZeusWPI/MOZAIC/.travis.yml;https://github.com/ZeusWPI/MOZAIC/blob/master/.travis.yml
maciejkula/sbr-rs;D:/PhD Work/repos/applied/maciejkula/sbr-rs/.travis.yml;https://github.com/maciejkula/sbr-rs/blob/master/.travis.yml
dirty-cat/dirty_cat;D:/PhD Work/repos/applied/dirty-cat/dirty_cat/.travis.yml;https://github.com/dirty-cat/dirty_cat/blob/master/.travis.yml
sipeed/MaixPy;D:/PhD Work/repos/applied/sipeed/MaixPy/.travis.yml;https://github.com/sipeed/MaixPy/blob/master/.travis.yml
Hananel-Hazan/bindsnet;D:/PhD Work/repos/applied/Hananel-Hazan/bindsnet/.travis.yml;https://github.com/Hananel-Hazan/bindsnet/blob/master/.travis.yml
RoboTeamTwente/roboteam_ai;D:/PhD Work/repos/applied/RoboTeamTwente/roboteam_ai/.travis.yml;https://github.com/RoboTeamTwente/roboteam_ai/blob/master/.travis.yml
OFAI/hub-toolbox-python3;D:/PhD Work/repos/applied/OFAI/hub-toolbox-python3/.travis.yml;https://github.com/OFAI/hub-toolbox-python3/blob/master/.travis.yml
sintefneodroid/agent;D:/PhD Work/repos/applied/sintefneodroid/agent/.travis.yml;https://github.com/sintefneodroid/agent/blob/master/.travis.yml
pescadores/pescador;D:/PhD Work/repos/applied/pescadores/pescador/.travis.yml;https://github.com/pescadores/pescador/blob/master/.travis.yml
Epistimio/orion;D:/PhD Work/repos/applied/Epistimio/orion/.travis.yml;https://github.com/Epistimio/orion/blob/master/.travis.yml
rylans/getlang;D:/PhD Work/repos/applied/rylans/getlang/.travis.yml;https://github.com/rylans/getlang/blob/master/.travis.yml
CyberZHG/wiki-dump-reader;D:/PhD Work/repos/applied/CyberZHG/wiki-dump-reader/.travis.yml;https://github.com/CyberZHG/wiki-dump-reader/blob/master/.travis.yml
charlesXu86/Chatbot_CN;D:/PhD Work/repos/applied/charlesXu86/Chatbot_CN/.travis.yml;https://github.com/charlesXu86/Chatbot_CN/blob/master/.travis.yml
BLKSerene/Wordless;D:/PhD Work/repos/applied/BLKSerene/Wordless/.travis.yml;https://github.com/BLKSerene/Wordless/blob/master/.travis.yml
jbn/IPlantUML;D:/PhD Work/repos/applied/jbn/IPlantUML/.travis.yml;https://github.com/jbn/IPlantUML/blob/master/.travis.yml
TwentyBN/GulpIO;D:/PhD Work/repos/applied/TwentyBN/GulpIO/.travis.yml;https://github.com/TwentyBN/GulpIO/blob/master/.travis.yml
MagNet-DL/magnet;D:/PhD Work/repos/applied/MagNet-DL/magnet/.travis.yml;https://github.com/MagNet-DL/magnet/blob/master/.travis.yml
daniel-cortez-stevenson/crypto-predict;D:/PhD Work/repos/applied/daniel-cortez-stevenson/crypto-predict/.travis.yml;https://github.com/daniel-cortez-stevenson/crypto-predict/blob/master/.travis.yml
LanguageMachines/PICCL;D:/PhD Work/repos/applied/LanguageMachines/PICCL/.travis.yml;https://github.com/LanguageMachines/PICCL/blob/master/.travis.yml
awslabs/datawig-sagemaker;D:/PhD Work/repos/applied/awslabs/datawig-sagemaker/.travis.yml;https://github.com/awslabs/datawig-sagemaker/blob/master/.travis.yml
heupr/core;D:/PhD Work/repos/applied/heupr/core/.travis.yml;https://github.com/heupr/core/blob/master/.travis.yml
polyaxon/polyaxon-quick-start;D:/PhD Work/repos/applied/polyaxon/polyaxon-quick-start/.travis.yml;https://github.com/polyaxon/polyaxon-quick-start/blob/master/.travis.yml
mikgroup/sigpy;D:/PhD Work/repos/applied/mikgroup/sigpy/.travis.yml;https://github.com/mikgroup/sigpy/blob/master/.travis.yml
AdamSpannbauer/lexRankr;D:/PhD Work/repos/applied/AdamSpannbauer/lexRankr/.travis.yml;https://github.com/AdamSpannbauer/lexRankr/blob/master/.travis.yml
boyanangelov/sdmbench;D:/PhD Work/repos/applied/boyanangelov/sdmbench/.travis.yml;https://github.com/boyanangelov/sdmbench/blob/master/.travis.yml
nmap/nmap;D:/PhD Work/repos/applied/nmap/nmap/.travis.yml;https://github.com/nmap/nmap/blob/master/.travis.yml
nanxstats/RECA;D:/PhD Work/repos/applied/nanxstats/RECA/.travis.yml;https://github.com/nanxstats/RECA/blob/master/.travis.yml
skyportal/skyportal;D:/PhD Work/repos/applied/skyportal/skyportal/.travis.yml;https://github.com/skyportal/skyportal/blob/master/.travis.yml
IBM/cities-from-space;D:/PhD Work/repos/applied/IBM/cities-from-space/.travis.yml;https://github.com/IBM/cities-from-space/blob/master/.travis.yml
maximecb/gym-miniworld;D:/PhD Work/repos/applied/maximecb/gym-miniworld/.travis.yml;https://github.com/maximecb/gym-miniworld/blob/master/.travis.yml
cgre-aachen/bayseg;D:/PhD Work/repos/applied/cgre-aachen/bayseg/.travis.yml;https://github.com/cgre-aachen/bayseg/blob/master/.travis.yml
saksdirect/tophat;D:/PhD Work/repos/applied/saksdirect/tophat/.travis.yml;https://github.com/saksdirect/tophat/blob/master/.travis.yml
FabricLabs/doorman;D:/PhD Work/repos/applied/FabricLabs/doorman/.travis.yml;https://github.com/FabricLabs/doorman/blob/master/.travis.yml
leopepe/GOApy;D:/PhD Work/repos/applied/leopepe/GOApy/.travis.yml;https://github.com/leopepe/GOApy/blob/master/.travis.yml
rosette-api/R-Binding;D:/PhD Work/repos/applied/rosette-api/R-Binding/.travis.yml;https://github.com/rosette-api/R-Binding/blob/master/.travis.yml
proycon/LaMachine;D:/PhD Work/repos/applied/proycon/LaMachine/.travis.yml;https://github.com/proycon/LaMachine/blob/master/.travis.yml
kororo/excelcy;D:/PhD Work/repos/applied/kororo/excelcy/.travis.yml;https://github.com/kororo/excelcy/blob/master/.travis.yml
AssembleSoftware/IoTPy;D:/PhD Work/repos/applied/AssembleSoftware/IoTPy/.travis.yml;https://github.com/AssembleSoftware/IoTPy/blob/master/.travis.yml
AmeyaWagh/Traffic_sign_detection_YOLO;D:/PhD Work/repos/applied/AmeyaWagh/Traffic_sign_detection_YOLO/darkflow/.travis.yml;https://github.com/AmeyaWagh/Traffic_sign_detection_YOLO/blob/master/darkflow/.travis.yml
KotlinNLP/NeuralParser;D:/PhD Work/repos/applied/KotlinNLP/NeuralParser/.travis.yml;https://github.com/KotlinNLP/NeuralParser/blob/master/.travis.yml
IRkernel/IRkernel;D:/PhD Work/repos/applied/IRkernel/IRkernel/.travis.yml;https://github.com/IRkernel/IRkernel/blob/master/.travis.yml
probcomp/metaprob;D:/PhD Work/repos/applied/probcomp/metaprob/.travis.yml;https://github.com/probcomp/metaprob/blob/master/.travis.yml
darribas/satellite_led_liverpool;D:/PhD Work/repos/applied/darribas/satellite_led_liverpool/.travis.yml;https://github.com/darribas/satellite_led_liverpool/blob/master/.travis.yml
IBM/ensure-loan-fairness-aif360;D:/PhD Work/repos/applied/IBM/ensure-loan-fairness-aif360/.travis.yml;https://github.com/IBM/ensure-loan-fairness-aif360/blob/master/.travis.yml
SANSA-Stack/SANSA-ML;D:/PhD Work/repos/applied/SANSA-Stack/SANSA-ML/.travis.yml;https://github.com/SANSA-Stack/SANSA-ML/blob/master/.travis.yml
gyurisc/icsharp.kernel;D:/PhD Work/repos/applied/gyurisc/icsharp.kernel/.travis.yml;https://github.com/gyurisc/icsharp.kernel/blob/master/.travis.yml
kynan/nbstripout;D:/PhD Work/repos/applied/kynan/nbstripout/.travis.yml;https://github.com/kynan/nbstripout/blob/master/.travis.yml
alvations/sacremoses;D:/PhD Work/repos/applied/alvations/sacremoses/.travis.yml;https://github.com/alvations/sacremoses/blob/master/.travis.yml
tesseract-ocr/tesseract;D:/PhD Work/repos/applied/tesseract-ocr/tesseract/.travis.yml;https://github.com/tesseract-ocr/tesseract/blob/master/.travis.yml
imgarylai/bert-embedding;D:/PhD Work/repos/applied/imgarylai/bert-embedding/.travis.yml;https://github.com/imgarylai/bert-embedding/blob/master/.travis.yml
imxieyi/waifu2x-mac;D:/PhD Work/repos/applied/imxieyi/waifu2x-mac/.travis.yml;https://github.com/imxieyi/waifu2x-mac/blob/master/.travis.yml
mstksg/backprop;D:/PhD Work/repos/applied/mstksg/backprop/.travis.yml;https://github.com/mstksg/backprop/blob/master/.travis.yml
braincreators/octconv;D:/PhD Work/repos/applied/braincreators/octconv/.travis.yml;https://github.com/braincreators/octconv/blob/master/.travis.yml
alvations/pywsd;D:/PhD Work/repos/applied/alvations/pywsd/.travis.yml;https://github.com/alvations/pywsd/blob/master/.travis.yml
Remper/sociallink;D:/PhD Work/repos/applied/Remper/sociallink/.travis.yml;https://github.com/Remper/sociallink/blob/master/.travis.yml
tradr-project/tensorflow_ros_cpp;D:/PhD Work/repos/applied/tradr-project/tensorflow_ros_cpp/.travis.yml;https://github.com/tradr-project/tensorflow_ros_cpp/blob/master/.travis.yml
geomstats/geomstats;D:/PhD Work/repos/applied/geomstats/geomstats/.travis.yml;https://github.com/geomstats/geomstats/blob/master/.travis.yml
kariminf/jslingua;D:/PhD Work/repos/applied/kariminf/jslingua/.travis.yml;https://github.com/kariminf/jslingua/blob/master/.travis.yml
JedS6391/LGP;D:/PhD Work/repos/applied/JedS6391/LGP/.travis.yml;https://github.com/JedS6391/LGP/blob/master/.travis.yml
kpe/bert-for-tf2;D:/PhD Work/repos/applied/kpe/bert-for-tf2/.travis.yml;https://github.com/kpe/bert-for-tf2/blob/master/.travis.yml
laactech/foxcross;D:/PhD Work/repos/applied/laactech/foxcross/.travis.yml;https://github.com/laactech/foxcross/blob/master/.travis.yml
wzpan/wukong-robot;D:/PhD Work/repos/applied/wzpan/wukong-robot/.travis.yml;https://github.com/wzpan/wukong-robot/blob/master/.travis.yml
kymatio/kymatio;D:/PhD Work/repos/applied/kymatio/kymatio/.travis.yml;https://github.com/kymatio/kymatio/blob/master/.travis.yml
IBM/MAX-Audio-Embedding-Generator;D:/PhD Work/repos/applied/IBM/MAX-Audio-Embedding-Generator/.travis.yml;https://github.com/IBM/MAX-Audio-Embedding-Generator/blob/master/.travis.yml
xbwei/machine_learning_in_python;D:/PhD Work/repos/applied/xbwei/machine_learning_in_python/.travis.yml;https://github.com/xbwei/machine_learning_in_python/blob/master/.travis.yml
zuoxingdong/lagom;D:/PhD Work/repos/applied/zuoxingdong/lagom/.travis.yml;https://github.com/zuoxingdong/lagom/blob/master/.travis.yml
mapbox/robosat;D:/PhD Work/repos/applied/mapbox/robosat/.travis.yml;https://github.com/mapbox/robosat/blob/master/.travis.yml
snipsco/snips-nlu-ontology;D:/PhD Work/repos/applied/snipsco/snips-nlu-ontology/.travis.yml;https://github.com/snipsco/snips-nlu-ontology/blob/master/.travis.yml
cshadd/fetch-bot;D:/PhD Work/repos/applied/cshadd/fetch-bot/.travis.yml;https://github.com/cshadd/fetch-bot/blob/master/.travis.yml
pprzetacznik/IElixir;D:/PhD Work/repos/applied/pprzetacznik/IElixir/.travis.yml;https://github.com/pprzetacznik/IElixir/blob/master/.travis.yml
esowc/ml_drought;D:/PhD Work/repos/applied/esowc/ml_drought/.travis.yml;https://github.com/esowc/ml_drought/blob/master/.travis.yml
maciejkula/spotlight;D:/PhD Work/repos/applied/maciejkula/spotlight/.travis.yml;https://github.com/maciejkula/spotlight/blob/master/.travis.yml
google/tangent;D:/PhD Work/repos/applied/google/tangent/.travis.yml;https://github.com/google/tangent/blob/master/.travis.yml
wesselb/stheno;D:/PhD Work/repos/applied/wesselb/stheno/.travis.yml;https://github.com/wesselb/stheno/blob/master/.travis.yml
pillarpond/image-segmenter-android;D:/PhD Work/repos/applied/pillarpond/image-segmenter-android/.travis.yml;https://github.com/pillarpond/image-segmenter-android/blob/master/.travis.yml
criteo/tf-yarn;D:/PhD Work/repos/applied/criteo/tf-yarn/.travis.yml;https://github.com/criteo/tf-yarn/blob/master/.travis.yml
IBM/MAX-News-Text-Generator;D:/PhD Work/repos/applied/IBM/MAX-News-Text-Generator/.travis.yml;https://github.com/IBM/MAX-News-Text-Generator/blob/master/.travis.yml
apachecn/pytorch-doc-zh;D:/PhD Work/repos/applied/apachecn/pytorch-doc-zh/.travis.yml;https://github.com/apachecn/pytorch-doc-zh/blob/master/.travis.yml
qbx2/pscp;D:/PhD Work/repos/applied/qbx2/pscp/.travis.yml;https://github.com/qbx2/pscp/blob/master/.travis.yml
nicodv/kmodes;D:/PhD Work/repos/applied/nicodv/kmodes/.travis.yml;https://github.com/nicodv/kmodes/blob/master/.travis.yml
sipeed/MaixPy_DOC;D:/PhD Work/repos/applied/sipeed/MaixPy_DOC/.travis.yml;https://github.com/sipeed/MaixPy_DOC/blob/master/.travis.yml
src-d/datasets;D:/PhD Work/repos/applied/src-d/datasets/.travis.yml;https://github.com/src-d/datasets/blob/master/.travis.yml
alvinwan/timefhuman;D:/PhD Work/repos/applied/alvinwan/timefhuman/.travis.yml;https://github.com/alvinwan/timefhuman/blob/master/.travis.yml
ikegami-yukino/pymlask;D:/PhD Work/repos/applied/ikegami-yukino/pymlask/.travis.yml;https://github.com/ikegami-yukino/pymlask/blob/master/.travis.yml
jhu-lcsr/costar_plan;D:/PhD Work/repos/applied/jhu-lcsr/costar_plan/.travis.yml;https://github.com/jhu-lcsr/costar_plan/blob/master/.travis.yml
moe-serifu-circle/moe-serifu-agent;D:/PhD Work/repos/applied/moe-serifu-circle/moe-serifu-agent/.travis.yml;https://github.com/moe-serifu-circle/moe-serifu-agent/blob/master/.travis.yml
sintefneodroid/droid;D:/PhD Work/repos/applied/sintefneodroid/droid/.travis.yml;https://github.com/sintefneodroid/droid/blob/master/.travis.yml
messense/bosonnlp-rs;D:/PhD Work/repos/applied/messense/bosonnlp-rs/.travis.yml;https://github.com/messense/bosonnlp-rs/blob/master/.travis.yml
loli/medpy;D:/PhD Work/repos/applied/loli/medpy/.travis.yml;https://github.com/loli/medpy/blob/master/.travis.yml
maartenbreddels/ipyvolume;D:/PhD Work/repos/applied/maartenbreddels/ipyvolume/.travis.yml;https://github.com/maartenbreddels/ipyvolume/blob/master/.travis.yml
microsoft/AirSim;D:/PhD Work/repos/applied/microsoft/AirSim/.travis.yml;https://github.com/microsoft/AirSim/blob/master/.travis.yml
stefan-m-lenz/BoltzmannMachines.jl;D:/PhD Work/repos/applied/stefan-m-lenz/BoltzmannMachines.jl/.travis.yml;https://github.com/stefan-m-lenz/BoltzmannMachines.jl/blob/master/.travis.yml
alan-turing-institute/sktime;D:/PhD Work/repos/applied/alan-turing-institute/sktime/.travis.yml;https://github.com/alan-turing-institute/sktime/blob/master/.travis.yml
SMTorg/smt;D:/PhD Work/repos/applied/SMTorg/smt/.travis.yml;https://github.com/SMTorg/smt/blob/master/.travis.yml
maxpumperla/elephas;D:/PhD Work/repos/applied/maxpumperla/elephas/.travis.yml;https://github.com/maxpumperla/elephas/blob/master/.travis.yml
Benjamin-Lee/deep-rules;D:/PhD Work/repos/applied/Benjamin-Lee/deep-rules/.travis.yml;https://github.com/Benjamin-Lee/deep-rules/blob/master/.travis.yml
JoergFranke/ADNC;D:/PhD Work/repos/applied/JoergFranke/ADNC/.travis.yml;https://github.com/JoergFranke/ADNC/blob/master/.travis.yml
nlppln/nlppln;D:/PhD Work/repos/applied/nlppln/nlppln/.travis.yml;https://github.com/nlppln/nlppln/blob/master/.travis.yml
sfleischman105/Pleco;D:/PhD Work/repos/applied/sfleischman105/Pleco/.travis.yml;https://github.com/sfleischman105/Pleco/blob/master/.travis.yml
eyounx/ZOOclient.jl;D:/PhD Work/repos/applied/eyounx/ZOOclient.jl/.travis.yml;https://github.com/eyounx/ZOOclient.jl/blob/master/.travis.yml
computationalmodelling/nbval;D:/PhD Work/repos/applied/computationalmodelling/nbval/.travis.yml;https://github.com/computationalmodelling/nbval/blob/master/.travis.yml
BloodAxe/pytorch-toolbelt;D:/PhD Work/repos/applied/BloodAxe/pytorch-toolbelt/.travis.yml;https://github.com/BloodAxe/pytorch-toolbelt/blob/master/.travis.yml
ikegami-yukino/neologdn;D:/PhD Work/repos/applied/ikegami-yukino/neologdn/.travis.yml;https://github.com/ikegami-yukino/neologdn/blob/master/.travis.yml
deepchem/deepchem;D:/PhD Work/repos/applied/deepchem/deepchem/.travis.yml;https://github.com/deepchem/deepchem/blob/master/.travis.yml
jupyter/nbgrader;D:/PhD Work/repos/applied/jupyter/nbgrader/.travis.yml;https://github.com/jupyter/nbgrader/blob/master/.travis.yml
neka-nat/tensorboard-chainer;D:/PhD Work/repos/applied/neka-nat/tensorboard-chainer/.travis.yml;https://github.com/neka-nat/tensorboard-chainer/blob/master/.travis.yml
vecxoz/vecstack;D:/PhD Work/repos/applied/vecxoz/vecstack/.travis.yml;https://github.com/vecxoz/vecstack/blob/master/.travis.yml
innodatalabs/tbert;D:/PhD Work/repos/applied/innodatalabs/tbert/.travis.yml;https://github.com/innodatalabs/tbert/blob/master/.travis.yml
sintefneodroid/neo;D:/PhD Work/repos/applied/sintefneodroid/neo/.travis.yml;https://github.com/sintefneodroid/neo/blob/master/.travis.yml
10up/classifai;D:/PhD Work/repos/applied/10up/classifai/.travis.yml;https://github.com/10up/classifai/blob/master/.travis.yml
EducationalTestingService/rsmtool;D:/PhD Work/repos/applied/EducationalTestingService/rsmtool/.travis.yml;https://github.com/EducationalTestingService/rsmtool/blob/master/.travis.yml
nerox8664/gluon2pytorch;D:/PhD Work/repos/applied/nerox8664/gluon2pytorch/.travis.yml;https://github.com/nerox8664/gluon2pytorch/blob/master/.travis.yml
pymc-learn/pymc-learn;D:/PhD Work/repos/applied/pymc-learn/pymc-learn/.travis.yml;https://github.com/pymc-learn/pymc-learn/blob/master/.travis.yml
hakaru-dev/hakaru;D:/PhD Work/repos/applied/hakaru-dev/hakaru/.travis.yml;https://github.com/hakaru-dev/hakaru/blob/master/.travis.yml
ben519/mltools;D:/PhD Work/repos/applied/ben519/mltools/.travis.yml;https://github.com/ben519/mltools/blob/master/.travis.yml
yonkornilov/opus-api;D:/PhD Work/repos/applied/yonkornilov/opus-api/.travis.yml;https://github.com/yonkornilov/opus-api/blob/master/.travis.yml
owlbarn/owl;D:/PhD Work/repos/applied/owlbarn/owl/.travis.yml;https://github.com/owlbarn/owl/blob/master/.travis.yml
jupyterhub/jupyter-server-proxy;D:/PhD Work/repos/applied/jupyterhub/jupyter-server-proxy/.travis.yml;https://github.com/jupyterhub/jupyter-server-proxy/blob/master/.travis.yml
wkentaro/chainer-cyclegan;D:/PhD Work/repos/applied/wkentaro/chainer-cyclegan/.travis.yml;https://github.com/wkentaro/chainer-cyclegan/blob/master/.travis.yml
GraphIt-DSL/graphit;D:/PhD Work/repos/applied/GraphIt-DSL/graphit/.travis.yml;https://github.com/GraphIt-DSL/graphit/blob/master/.travis.yml
shineware/PyKOMORAN;D:/PhD Work/repos/applied/shineware/PyKOMORAN/.travis.yml;https://github.com/shineware/PyKOMORAN/blob/master/.travis.yml
ekinakyurek/KnetLayers.jl;D:/PhD Work/repos/applied/ekinakyurek/KnetLayers.jl/.travis.yml;https://github.com/ekinakyurek/KnetLayers.jl/blob/master/.travis.yml
snipsco/snips-nlu-metrics;D:/PhD Work/repos/applied/snipsco/snips-nlu-metrics/.travis.yml;https://github.com/snipsco/snips-nlu-metrics/blob/master/.travis.yml
sharibox/EAD2019;D:/PhD Work/repos/applied/sharibox/EAD2019/.travis.yml;https://github.com/sharibox/EAD2019/blob/master/.travis.yml
verifid/mocr;D:/PhD Work/repos/applied/verifid/mocr/.travis.yml;https://github.com/verifid/mocr/blob/master/.travis.yml
marco-c/autowebcompat;D:/PhD Work/repos/applied/marco-c/autowebcompat/.travis.yml;https://github.com/marco-c/autowebcompat/blob/master/.travis.yml
Baidu-AIP/nodejs-sdk;D:/PhD Work/repos/applied/Baidu-AIP/nodejs-sdk/.travis.yml;https://github.com/Baidu-AIP/nodejs-sdk/blob/master/.travis.yml
probcomp/bayeslite;D:/PhD Work/repos/applied/probcomp/bayeslite/.travis.yml;https://github.com/probcomp/bayeslite/blob/master/.travis.yml
pandoraboxchain/pyrrha-consensus;D:/PhD Work/repos/applied/pandoraboxchain/pyrrha-consensus/.travis.yml;https://github.com/pandoraboxchain/pyrrha-consensus/blob/master/.travis.yml
cosanlab/nltools;D:/PhD Work/repos/applied/cosanlab/nltools/.travis.yml;https://github.com/cosanlab/nltools/blob/master/.travis.yml
scikit-optimize/scikit-optimize;D:/PhD Work/repos/applied/scikit-optimize/scikit-optimize/.travis.yml;https://github.com/scikit-optimize/scikit-optimize/blob/master/.travis.yml
bigartm/bigartm;D:/PhD Work/repos/applied/bigartm/bigartm/.travis.yml;https://github.com/bigartm/bigartm/blob/master/.travis.yml
fcurella/django-recommends;D:/PhD Work/repos/applied/fcurella/django-recommends/.travis.yml;https://github.com/fcurella/django-recommends/blob/master/.travis.yml
wagenaartje/neataptic;D:/PhD Work/repos/applied/wagenaartje/neataptic/.travis.yml;https://github.com/wagenaartje/neataptic/blob/master/.travis.yml
astorfi/3D-convolutional-speaker-recognition;D:/PhD Work/repos/applied/astorfi/3D-convolutional-speaker-recognition/.travis.yml;https://github.com/astorfi/3D-convolutional-speaker-recognition/blob/master/.travis.yml
scikit-multilearn/scikit-multilearn;D:/PhD Work/repos/applied/scikit-multilearn/scikit-multilearn/.travis.yml;https://github.com/scikit-multilearn/scikit-multilearn/blob/master/.travis.yml
guokr/Caver;D:/PhD Work/repos/tool/guokr/Caver/.travis.yml;https://github.com/guokr/Caver/blob/master/.travis.yml
yasufumy/pipelib;D:/PhD Work/repos/tool/yasufumy/pipelib/.travis.yml;https://github.com/yasufumy/pipelib/blob/master/.travis.yml
yoshoku/rumale;D:/PhD Work/repos/tool/yoshoku/rumale/.travis.yml;https://github.com/yoshoku/rumale/blob/master/.travis.yml
codeplaysoftware/SYCL-DNN;D:/PhD Work/repos/tool/codeplaysoftware/SYCL-DNN/.travis.yml;https://github.com/codeplaysoftware/SYCL-DNN/blob/master/.travis.yml
MisaOgura/flashtorch;D:/PhD Work/repos/tool/MisaOgura/flashtorch/.travis.yml;https://github.com/MisaOgura/flashtorch/blob/master/.travis.yml
modAL-python/modAL;D:/PhD Work/repos/tool/modAL-python/modAL/.travis.yml;https://github.com/modAL-python/modAL/blob/master/.travis.yml
menpo/menpo;D:/PhD Work/repos/tool/menpo/menpo/.travis.yml;https://github.com/menpo/menpo/blob/master/.travis.yml
chainer/chainercv;D:/PhD Work/repos/tool/chainer/chainercv/.travis.yml;https://github.com/chainer/chainercv/blob/master/.travis.yml
cnkuangshi/LightCTR;D:/PhD Work/repos/tool/cnkuangshi/LightCTR/.travis.yml;https://github.com/cnkuangshi/LightCTR/blob/master/.travis.yml
neuronets/nobrainer;D:/PhD Work/repos/tool/neuronets/nobrainer/.travis.yml;https://github.com/neuronets/nobrainer/blob/master/.travis.yml
business-science/timetk;D:/PhD Work/repos/tool/business-science/timetk/.travis.yml;https://github.com/business-science/timetk/blob/master/.travis.yml
iamDecode/sklearn-pmml-model;D:/PhD Work/repos/tool/iamDecode/sklearn-pmml-model/.travis.yml;https://github.com/iamDecode/sklearn-pmml-model/blob/master/.travis.yml
tlverse/tmle3;D:/PhD Work/repos/tool/tlverse/tmle3/.travis.yml;https://github.com/tlverse/tmle3/blob/master/.travis.yml
CMU-Perceptual-Computing-Lab/openpose;D:/PhD Work/repos/tool/CMU-Perceptual-Computing-Lab/openpose/.travis.yml;https://github.com/CMU-Perceptual-Computing-Lab/openpose/blob/master/.travis.yml
NVIDIA/DIGITS;D:/PhD Work/repos/tool/NVIDIA/DIGITS/.travis.yml;https://github.com/NVIDIA/DIGITS/blob/master/.travis.yml
r9y9/nnmnkwii;D:/PhD Work/repos/tool/r9y9/nnmnkwii/.travis.yml;https://github.com/r9y9/nnmnkwii/blob/master/.travis.yml
LanguageMachines/frog;D:/PhD Work/repos/tool/LanguageMachines/frog/.travis.yml;https://github.com/LanguageMachines/frog/blob/master/.travis.yml
stanfordnlp/stanfordnlp;D:/PhD Work/repos/tool/stanfordnlp/stanfordnlp/.travis.yml;https://github.com/stanfordnlp/stanfordnlp/blob/master/.travis.yml
raviqqe/tensorflow-qnd;D:/PhD Work/repos/tool/raviqqe/tensorflow-qnd/.travis.yml;https://github.com/raviqqe/tensorflow-qnd/blob/master/.travis.yml
torchgan/torchgan;D:/PhD Work/repos/tool/torchgan/torchgan/.travis.yml;https://github.com/torchgan/torchgan/blob/master/.travis.yml
dice-group/LIMES;D:/PhD Work/repos/tool/dice-group/LIMES/.travis.yml;https://github.com/dice-group/LIMES/blob/master/.travis.yml
Mariewelt/OpenChem;D:/PhD Work/repos/tool/Mariewelt/OpenChem/.travis.yml;https://github.com/Mariewelt/OpenChem/blob/master/.travis.yml
reiinakano/scikit-plot;D:/PhD Work/repos/tool/reiinakano/scikit-plot/.travis.yml;https://github.com/reiinakano/scikit-plot/blob/master/.travis.yml
onnx/onnx-tensorflow;D:/PhD Work/repos/tool/onnx/onnx-tensorflow/.travis.yml;https://github.com/onnx/onnx-tensorflow/blob/master/.travis.yml
SGpp/SGpp;D:/PhD Work/repos/tool/SGpp/SGpp/.travis.yml;https://github.com/SGpp/SGpp/blob/master/.travis.yml
pytorch/tnt;D:/PhD Work/repos/tool/pytorch/tnt/.travis.yml;https://github.com/pytorch/tnt/blob/master/.travis.yml
PetrochukM/PyTorch-NLP;D:/PhD Work/repos/tool/PetrochukM/PyTorch-NLP/.travis.yml;https://github.com/PetrochukM/PyTorch-NLP/blob/master/.travis.yml
shimat/opencvsharp;D:/PhD Work/repos/tool/shimat/opencvsharp/.travis.yml;https://github.com/shimat/opencvsharp/blob/master/.travis.yml
clips/pattern;D:/PhD Work/repos/tool/clips/pattern/.travis.yml;https://github.com/clips/pattern/blob/master/.travis.yml
src-d/modelforge;D:/PhD Work/repos/tool/src-d/modelforge/.travis.yml;https://github.com/src-d/modelforge/blob/master/.travis.yml
rosette-api/nodejs;D:/PhD Work/repos/tool/rosette-api/nodejs/.travis.yml;https://github.com/rosette-api/nodejs/blob/master/.travis.yml
Maluuba/nlg-eval;D:/PhD Work/repos/tool/Maluuba/nlg-eval/.travis.yml;https://github.com/Maluuba/nlg-eval/blob/master/.travis.yml
Blind-Striker/gender-prediction-turkish;D:/PhD Work/repos/tool/Blind-Striker/gender-prediction-turkish/.travis.yml;https://github.com/Blind-Striker/gender-prediction-turkish/blob/master/.travis.yml
OGFris/GoStats;D:/PhD Work/repos/tool/OGFris/GoStats/.travis.yml;https://github.com/OGFris/GoStats/blob/master/.travis.yml
linkedin/Avro2TF;D:/PhD Work/repos/tool/linkedin/Avro2TF/.travis.yml;https://github.com/linkedin/Avro2TF/blob/master/.travis.yml
BVLC/caffe;D:/PhD Work/repos/tool/BVLC/caffe/.travis.yml;https://github.com/BVLC/caffe/blob/master/.travis.yml
