file_name,TestFail,BuildError,TestError,CodeAnalysisError,TravisError,DeploymentError,NoFailDetected,TimeExceeded,NotPythonLang,LogNotFound,No Fault Found,RepoType
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506499857.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506499939.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506501721.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506502023.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506502470.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506503526.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506504466.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506504469.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506506363.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506512441.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506515239.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506515240.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506528151.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506528282.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506528285.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506535275.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506537433.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506537436.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506541364.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506549605.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506549688.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506549689.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506549691.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506551682.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506553086.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506553311.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506556072.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506567144.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506568751.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506571165.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506571166.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506571167.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506580194.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506587580.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506605418.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506620143.txt,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506620144.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506620145.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506620146.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506629557.txt,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506629559.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506652527.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506654197.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506654198.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506654200.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506660279.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506660812.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506670381.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506672805.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506673061.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506673062.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506673064.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506677341.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506677342.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506685533.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506686758.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506687232.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506687235.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506688463.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506694024.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506694027.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506694809.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506694975.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506703753.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506703754.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506703756.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506703782.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506711577.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506712698.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506712699.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506712701.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506716176.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506716177.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506716866.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506716869.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506717821.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506719204.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506722124.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506722127.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506726197.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506731158.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506731169.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506731170.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506733081.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506733566.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506733567.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506733568.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506733569.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506737018.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506737019.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506739894.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506739897.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506742882.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506745161.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506748444.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506748991.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506748994.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506748996.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506748997.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506748998.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506751953.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506753488.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506754971.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506755513.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506758445.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506758446.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506758447.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506758448.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506760776.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506761137.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506764231.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506764234.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506775026.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506775029.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506778958.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506778961.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506780571.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506781167.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506781168.txt,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506781423.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ray-project_ray\job_logs\506781424.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tool
