file_name,TestFail,BuildError,TestError,CodeAnalysisError,TravisError,DeploymentError,Travis Error,RepoType
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614604769.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614604773.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614604777.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614604781.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633149.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633151.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633153.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633155.txt,[],"[' CPP collection problem'],[]","[' CPP collection problem'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633157.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633159.txt,[],"[' CPP collection problem'],[]","[' CPP collection problem'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633161.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633165.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633169.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633173.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633193.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633195.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633197.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633199.txt,[],"[' CPP collection problem'],[]","[' CPP collection problem'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633201.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633203.txt,[],"[' CPP collection problem'],[]","[' CPP collection problem'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633205.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633210.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633219.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614633229.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614781268.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614781269.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614781270.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614781272.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614781273.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614781274.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614781276.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614781277.txt,[],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614786867.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\614786868.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\615566760.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\615566764.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\615566768.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\615566772.txt,[],"['Connection Error'],[]","['Connection Error'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\615566811.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\615566814.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\615566817.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\615566821.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128628.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128629.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128630.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128631.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128632.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128633.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128634.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128635.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128636.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128637.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128638.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128639.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128640.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\618128641.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826312.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826314.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826316.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826317.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826318.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826319.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826320.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826321.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826322.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826323.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826324.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826326.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826327.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620826328.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837309.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837310.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837311.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837312.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837313.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837314.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837315.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837316.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837317.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837318.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837319.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837320.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837321.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\J535D165_recordlinkage\job_logs\620837322.txt,['General Test Fail'],"[],['Test Environmet Error']","[],['Test Environmet Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\462648433.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\462648438.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\462648439.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\462648440.txt,['Make Fail'],"[],['General Test Error']","[],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\463023573.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\463023577.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\463023578.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\463023579.txt,['Make Fail'],"[],['General Test Error']","[],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\463992885.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\463992886.txt,['Make Fail'],"['Dependency install Problem'],[]","['Dependency install Problem'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\463992887.txt,['Test Script Fail'],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464048074.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464048079.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464048080.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464048081.txt,['Make Fail'],"[],['General Test Error']","[],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464208228.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464208232.txt,[],"['Dependency install Problem'],[]","['Dependency install Problem'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464208233.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464208234.txt,['Make Fail'],"[],['General Test Error']","[],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464997481.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464997486.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464997487.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\464997488.txt,['Make Fail'],"[],['General Test Error']","[],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\466531482.txt,['Make Fail'],"['Dependency install Problem'],[]","['Dependency install Problem'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\466531485.txt,[],"['Dependency install Problem'],[]","['Dependency install Problem'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\466531486.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\466531487.txt,['Test Script Fail'],"[],[]","[],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\467743762.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\467743765.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\467743766.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\467743767.txt,['Make Fail'],"[],['General Test Error']","[],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\468327436.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\468327437.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\468327438.txt,['Make Fail'],"[],['General Test Error']","[],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\468328316.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\468328320.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\468328321.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\468328322.txt,['Make Fail'],"[],['General Test Error']","[],['General Test Error']",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\468333187.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],[],[],FALSE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\medtagger_MedTagger\job_logs\468333188.txt,['Make Fail'],"['Dependency install Problem'],['General Test Error']","['Dependency install Problem'],['General Test Error']",[],[],[],FALSE,Tool
